Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2013","2013","ha","3300","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2014","2014","ha","3500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2015","2015","ha","3599","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2016","2016","ha","3528","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2017","2017","ha","3539","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2018","2018","ha","3567","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","531","Cherries","2019","2019","ha","3595","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1990","1990","ha","6470500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1991","1991","ha","7521300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1992","1992","ha","5579900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1993","1993","ha","6453700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1994","1994","ha","6358900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1995","1995","ha","7543000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1996","1996","ha","7116000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1997","1997","ha","6846700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1998","1998","ha","7563200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","1999","1999","ha","8469100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2000","2000","ha","6146300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2001","2001","ha","5185300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2002","2002","ha","6416200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2003","2003","ha","5906400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2004","2004","ha","7048100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2005","2005","ha","6714600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2006","2006","ha","6896200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2007","2007","ha","7493900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2008","2008","ha","7543700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2009","2009","ha","7890000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2010","2010","ha","8170000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2011","2011","ha","9190000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2012","2012","ha","8320000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2013","2013","ha","8522000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2014","2014","ha","9927000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2015","2015","ha","8251000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2016","2016","ha","8399000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2017","2017","ha","9626160","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2018","2018","ha","10560430","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","191","Chick peas","2019","2019","ha","9547030","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1990","1990","ha","816200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1991","1991","ha","846600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1992","1992","ha","962100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1993","1993","ha","930000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1994","1994","ha","829100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1995","1995","ha","883000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1996","1996","ha","944000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1997","1997","ha","840600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1998","1998","ha","891200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","1999","1999","ha","959200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2000","2000","ha","836500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2001","2001","ha","880000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2002","2002","ha","828600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2003","2003","ha","774300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2004","2004","ha","737500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2005","2005","ha","654900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2006","2006","ha","758000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2007","2007","ha","808170","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2008","2008","ha","779050","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2009","2009","ha","767230","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2010","2010","ha","792100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2011","2011","ha","804792","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2012","2012","ha","793590","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2013","2013","ha","775000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2014","2014","ha","775000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2015","2015","ha","761000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2016","2016","ha","811140","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2017","2017","ha","840000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2018","2018","ha","752000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","689","Chillies and peppers, dry","2019","2019","ha","780000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1990","1990","ha","4750","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1991","1991","ha","4783","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1992","1992","ha","4800","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1993","1993","ha","4830","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1994","1994","ha","4900","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1995","1995","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1996","1996","ha","5200","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1997","1997","ha","5300","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1998","1998","ha","5400","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","1999","1999","ha","5463","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2000","2000","ha","5500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2001","2001","ha","5598","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2002","2002","ha","5707","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2003","2003","ha","5757","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2004","2004","ha","5814","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2005","2005","ha","5924","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2006","2006","ha","5800","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2007","2007","ha","6267","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2008","2008","ha","6551","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2009","2009","ha","6864","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2010","2010","ha","7188","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2011","2011","ha","7502","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2012","2012","ha","8000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2013","2013","ha","8000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2014","2014","ha","8215","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2015","2015","ha","8644","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2016","2016","ha","8969","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","9274","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2018","2018","ha","9581","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","9892","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1990","1990","ha","20000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1991","1991","ha","20000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1992","1992","ha","20000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1993","1993","ha","20000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1994","1994","ha","11883","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1995","1995","ha","10727","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1996","1996","ha","11780","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1997","1997","ha","12394","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1998","1998","ha","12038","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","1999","1999","ha","12402","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2000","2000","ha","16185","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2001","2001","ha","15740","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2002","2002","ha","16130","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2003","2003","ha","21893","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2004","2004","ha","25157","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2005","2005","ha","27811","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2006","2006","ha","29471","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2007","2007","ha","30341","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2008","2008","ha","31885","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2009","2009","ha","34049","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2010","2010","ha","46300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2011","2011","ha","56500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2012","2012","ha","63000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2013","2013","ha","66000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2014","2014","ha","71000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2015","2015","ha","78000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2016","2016","ha","81000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2017","2017","ha","83000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2018","2018","ha","89000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2019","2019","ha","94000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1990","1990","ha","1475000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1991","1991","ha","1529000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1992","1992","ha","1537700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1993","1993","ha","1635100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1994","1994","ha","1713800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1995","1995","ha","1833000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1996","1996","ha","1891000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1997","1997","ha","1861000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1998","1998","ha","1754500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","1999","1999","ha","1768100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2000","2000","ha","1770000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2001","2001","ha","1840000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2002","2002","ha","1930000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2003","2003","ha","1921800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2004","2004","ha","1933700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2005","2005","ha","1935000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2006","2006","ha","1946800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2007","2007","ha","1940000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2008","2008","ha","1903200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2009","2009","ha","1895200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2010","2010","ha","1895900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2011","2011","ha","2070820","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2012","2012","ha","2137000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2013","2013","ha","2140000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2014","2014","ha","1975800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2015","2015","ha","2088500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2016","2016","ha","2082000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2017","2017","ha","2081000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2018","2018","ha","2097000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2019","2019","ha","2151000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1990","1990","ha","221000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1991","1991","ha","223500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1992","1992","ha","223500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1993","1993","ha","223500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1994","1994","ha","226500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1995","1995","ha","228500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1996","1996","ha","242000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1997","1997","ha","251284","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1998","1998","ha","285652","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","1999","1999","ha","302234","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2000","2000","ha","308433","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2001","2001","ha","313934","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2002","2002","ha","320737","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2003","2003","ha","320615","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2004","2004","ha","325124","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2005","2005","ha","333338","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2006","2006","ha","341351","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2007","2007","ha","343040","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2008","2008","ha","344508","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2009","2009","ha","350500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2010","2010","ha","355502","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2011","2011","ha","360485","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2012","2012","ha","368687","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2013","2013","ha","376305","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2014","2014","ha","381304","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2015","2015","ha","423270","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2016","2016","ha","434436","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2017","2017","ha","449357","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2018","2018","ha","413020","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","656","Coffee, green","2019","2019","ha","416741","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1990","1990","ha","15900","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1991","1991","ha","16288","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1992","1992","ha","16500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1993","1993","ha","16700","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1994","1994","ha","16900","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1995","1995","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1996","1996","ha","17200","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1997","1997","ha","17300","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1998","1998","ha","17500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","1999","1999","ha","17800","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2000","2000","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2001","2001","ha","18193","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2002","2002","ha","18627","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2003","2003","ha","19087","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2004","2004","ha","19581","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2005","2005","ha","20070","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2006","2006","ha","21802","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2007","2007","ha","22557","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2008","2008","ha","23362","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2009","2009","ha","24164","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2010","2010","ha","24917","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2011","2011","ha","25610","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2012","2012","ha","26500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2013","2013","ha","26500","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2014","2014","ha","26767","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2015","2015","ha","28545","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2016","2016","ha","29395","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","30185","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2018","2018","ha","30978","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","397","Cucumbers and gherkins","2019","2019","ha","31776","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1990","1990","ha","295000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1991","1991","ha","300000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1992","1992","ha","194000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1993","1993","ha","252000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1994","1994","ha","280000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1995","1995","ha","420000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1996","1996","ha","409514","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1997","1997","ha","430000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1998","1998","ha","480000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","1999","1999","ha","490000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2000","2000","ha","500000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2001","2001","ha","470000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2002","2002","ha","500000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2003","2003","ha","500000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2004","2004","ha","516400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2005","2005","ha","526500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2006","2006","ha","559700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2007","2007","ha","568000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","399","Eggplants (aubergines)","2008","2008","ha","561000","","Official data"
